0.866065502166748,0.4562681317329407,698,233318190 
0.9130404591560364,0.3011848032474518,698,233322098 
0.9428191781044006,0.20157746970653534,698,233329414 
0.9521862268447876,0.1625000536441803,698,233326089 
0.9597008228302002,0.1372373402118683,698,233331672 
0.9644542336463928,0.11978673934936523,698,233321775 
0.9684736728668213,0.10446853935718536,698,233333036 
0.9705008268356323,0.0947059616446495,698,233325190 
0.9744154214859009,0.08326254785060883,698,233314062 
0.9775610566139221,0.07419026643037796,698,233316719 
0.9796581864356995,0.06814301759004593,698,233333463 
0.9800775647163391,0.06252368539571762,698,233319599 
0.9814057350158691,0.05650804936885834,698,233323610 
0.9842368364334106,0.05057359114289284,698,233325055 
0.985844612121582,0.04615283012390137,698,233321524 
0.9865086674690247,0.042264264076948166,698,233320715 
0.9866135120391846,0.04070265591144562,698,233319042 
0.9885708093643188,0.03574651852250099,698,233330201 
0.9905630946159363,0.03232545405626297,698,233327354 
0.9897592067718506,0.032870739698410034,698,233331643 
0.9923805594444275,0.02659257873892784,698,233315492 
0.9922757148742676,0.026231028139591217,698,233324403 
0.9929397702217102,0.024258211255073547,698,233325742 
0.9935688972473145,0.02094222605228424,698,233325266 
0.9940931797027588,0.019489670172333717,698,233328410 
0.9944427013397217,0.017280155792832375,698,233328410 
0.994722306728363,0.017866335809230804,698,233316295 
0.9944427013397217,0.01912546344101429,698,233326593 
0.9962252378463745,0.012795912101864815,698,233324480 
0.9955261945724487,0.014011823572218418,698,233321087 
0.996399998664856,0.012035910971462727,698,233327252 
0.996155321598053,0.012606588192284107,698,233321155 
0.9968892931938171,0.01054335292428732,698,233325337 
0.9947572350502014,0.015070678666234016,698,233327364 
0.9970990419387817,0.010294432751834393,698,233317117 
0.9967145323753357,0.009573307819664478,698,233325564 
0.9979029297828674,0.007530554197728634,698,233319268 
0.9981475472450256,0.007020781747996807,698,233329812 
0.9955261945724487,0.013601393438875675,698,233323680 
0.9985320568084717,0.005439348518848419,698,233317017 
0.9962601661682129,0.011087995022535324,698,233325996 
0.9981126189231873,0.007149853277951479,698,233320507 
0.9985320568084717,0.005738036707043648,698,233323681 
0.9972738027572632,0.008578179404139519,698,233318756 
0.9984621405601501,0.005805788561701775,698,233316236 
0.9975534081459045,0.007864394225180149,698,233331288 
0.9991961121559143,0.0031948687974363565,698,233321061 
0.9967145323753357,0.01023238617926836,698,233321997 
0.9984970688819885,0.0049436986446380615,698,233324629 
0.9988815784454346,0.004259390290826559,698,233322609 
