1, 0, 0.5014142990112305, 0.8582000136375427, 1.4421229362487793, 2339732, 0.007358074188232422
1, 1, 0.507892906665802, 0.8539333343505859, 1.4371302127838135, 2339934, 0.015407562255859375
2, 1, 0.23523853719234467, 0.9316999912261963, 0.8968162536621094, 2340287, 0.006298065185546875
2, 0, 0.24091790616512299, 0.9319999814033508, 0.8912975788116455, 2339912, 0.012485980987548828
3, 1, 0.18498709797859192, 0.9457333087921143, 0.8481299877166748, 2340584, 0.004083156585693359
3, 0, 0.1901177316904068, 0.9447000026702881, 0.8418283462524414, 2339653, 0.012326955795288086
4, 0, 0.16191856563091278, 0.9521999955177307, 0.7764382362365723, 2340155, 0.0039997100830078125
4, 1, 0.15962539613246918, 0.9530333280563354, 0.7739746570587158, 2340117, 0.005758523941040039
5, 1, 0.1423775851726532, 0.9588333368301392, 0.7828338146209717, 2340044, 0.007815361022949219
5, 0, 0.14472076296806335, 0.9572666883468628, 0.7865691184997559, 2340397, 0.0046575069427490234
6, 1, 0.129076287150383, 0.9610000252723694, 0.7906689643859863, 2340310, 0.004756927490234375
6, 0, 0.13006003201007843, 0.9613999724388123, 0.7885885238647461, 2339345, 0.007174015045166016
7, 1, 0.12036959826946259, 0.9633333086967468, 0.8293209075927734, 2339417, 0.00527644157409668
7, 0, 0.12050770223140717, 0.9646333456039429, 0.8256168365478516, 2339433, 0.005349159240722656
1, 1, 0.344226598739624, 0.8988000154495239, 2.0910236835479736, 9362359, 0.03130912780761719
1, 0, 0.3481546640396118, 0.8991666436195374, 2.089845657348633, 9359304, 0.024814605712890625
2, 1, 0.1561950296163559, 0.9533666372299194, 1.4576773643493652, 9360117, 0.029632091522216797
2, 0, 0.1542600840330124, 0.9544333219528198, 1.4679112434387207, 9360763, 0.018136024475097656
3, 0, 0.1075991615653038, 0.9686333537101746, 1.442033290863037, 9360563, 0.010794401168823242
3, 1, 0.10763558745384216, 0.9673333168029785, 1.4221179485321045, 9359349, 0.032317399978637695
4, 1, 0.08269881457090378, 0.973633348941803, 1.312148094177246, 9360228, 0.0148773193359375
4, 0, 0.08806762099266052, 0.9726333618164062, 1.3105823993682861, 9357904, 0.020282745361328125
5, 0, 0.0698985904455185, 0.9778333306312561, 1.3844640254974365, 9359483, 0.016780614852905273
5, 1, 0.0670464038848877, 0.9790666699409485, 1.383484125137329, 9360461, 0.013643741607666016
6, 1, 0.0580107681453228, 0.9815000295639038, 1.57240629196167, 9360547, 0.020470857620239258
6, 0, 0.06093296781182289, 0.9803333282470703, 1.5779542922973633, 9359455, 0.020346879959106445
7, 1, 0.051496345549821854, 0.9832666516304016, 1.6429696083068848, 9360655, 0.014054536819458008
7, 0, 0.05254523456096649, 0.9834666848182678, 1.6431057453155518, 9360642, 0.01717209815979004
8, 0, 0.046718668192625046, 0.9847999811172485, 1.4107184410095215, 9360511, 0.017959117889404297
8, 1, 0.043396957218647, 0.9863333106040955, 1.411489486694336, 9358282, 0.0158998966217041
9, 0, 0.038411132991313934, 0.9879999756813049, 1.371967077255249, 9357490, 0.011072874069213867
9, 1, 0.03811943531036377, 0.9872000217437744, 1.3446953296661377, 9359223, 0.03230166435241699
10, 0, 0.036980967968702316, 0.988099992275238, 1.3807244300842285, 9360077, 0.016274213790893555
10, 1, 0.03521789237856865, 0.9883999824523926, 1.3801376819610596, 9359679, 0.018642425537109375
11, 1, 0.029640868306159973, 0.9901999831199646, 1.365912914276123, 9358637, 0.010129213333129883
11, 0, 0.03262042999267578, 0.9890000224113464, 1.3446974754333496, 9358335, 0.032547950744628906
12, 0, 0.028670333325862885, 0.9902666807174683, 1.4589710235595703, 9360160, 0.018378257751464844
12, 1, 0.02577659860253334, 0.9913666844367981, 1.4601640701293945, 9362451, 0.012696504592895508
13, 1, 0.024552544578909874, 0.9919999837875366, 1.3849174976348877, 9359374, 0.019583940505981445
13, 0, 0.027299711480736732, 0.9913666844367981, 1.378744125366211, 9361020, 0.020603179931640625
14, 0, 0.024094395339488983, 0.9921666383743286, 1.3663249015808105, 9360063, 0.019417285919189453
14, 1, 0.022341271862387657, 0.9925000071525574, 1.3758957386016846, 9358691, 0.015579938888549805
15, 1, 0.01940210908651352, 0.9938666820526123, 1.5471923351287842, 9360653, 0.020008087158203125
15, 0, 0.024267761036753654, 0.9918666481971741, 1.5540456771850586, 9360896, 0.010630130767822266
16, 0, 0.022253498435020447, 0.992900013923645, 1.4647068977355957, 9358649, 0.014576435089111328
16, 1, 0.021364469081163406, 0.992900013923645, 1.4604570865631104, 9360329, 0.01742386817932129
17, 1, 0.016914186999201775, 0.9939333200454712, 1.5543732643127441, 9359897, 0.01662158966064453
17, 0, 0.016172632575035095, 0.9944999814033508, 1.5538671016693115, 9360633, 0.015323162078857422
18, 0, 0.02249656431376934, 0.9931333065032959, 1.4860038757324219, 9361043, 0.01193380355834961
18, 1, 0.018481459468603134, 0.9936666488647461, 1.4786841869354248, 9359981, 0.020789146423339844
19, 1, 0.01611129380762577, 0.9943333268165588, 1.4906415939331055, 9359215, 0.015310287475585938
19, 0, 0.01409242395311594, 0.9958333373069763, 1.4848308563232422, 9362205, 0.017518043518066406
