1, 1, 1.5540001392364502, 0.2786885201931, 0.9218716621398926
1, 0, 1.496213436126709, 0.4714285731315613, 0.9284520149230957
2, 1, 1.3180086612701416, 0.5573770403862, 0.8290729522705078
2, 0, 1.2718631029129028, 0.5428571701049805, 0.846581220626831
3, 1, 1.1200789213180542, 0.6557376980781555, 0.8452451229095459
3, 0, 1.09280526638031, 0.6857143044471741, 0.8591065406799316
4, 0, 0.9389861822128296, 0.699999988079071, 0.8600032329559326
4, 1, 0.9752816557884216, 0.7213114500045776, 0.847909688949585
5, 1, 0.8281091451644897, 0.8032786846160889, 0.8796091079711914
5, 0, 0.7831194400787354, 0.7857142686843872, 0.8714296817779541
6, 0, 0.6499719619750977, 0.8571428656578064, 0.8751671314239502
6, 1, 0.720256507396698, 0.8196721076965332, 0.8646330833435059
7, 0, 0.5343050956726074, 0.9285714030265808, 0.8771524429321289
7, 1, 0.6151779890060425, 0.8852459192276001, 0.8635549545288086
8, 1, 0.586753249168396, 0.8032786846160889, 0.874265193939209
8, 0, 0.463990181684494, 0.9285714030265808, 0.8813843727111816
9, 0, 0.4061572253704071, 0.8999999761581421, 0.8840875625610352
9, 1, 0.47390222549438477, 0.9508196711540222, 0.8662304878234863
10, 0, 0.3393617272377014, 0.9571428298950195, 0.8674354553222656
10, 1, 0.42122218012809753, 0.9180327653884888, 0.882866382598877
11, 0, 0.30237752199172974, 0.9857142567634583, 0.8744087219238281
11, 1, 0.3859102129936218, 0.9508196711540222, 0.8836624622344971
12, 1, 0.3457517921924591, 0.9508196711540222, 0.8687953948974609
12, 0, 0.26255908608436584, 0.9857142567634583, 0.8807723522186279
13, 1, 0.3201759457588196, 0.9508196711540222, 0.8913676738739014
13, 0, 0.2344205528497696, 0.9857142567634583, 0.8847537040710449
14, 0, 0.2172168642282486, 0.9857142567634583, 0.8817346096038818
14, 1, 0.29632845520973206, 0.9508196711540222, 0.883277416229248
15, 0, 0.1935669481754303, 1.0, 0.8825273513793945
15, 1, 0.26324155926704407, 0.9672130942344666, 0.8851406574249268
16, 0, 0.17472539842128754, 0.9857142567634583, 0.8880443572998047
16, 1, 0.24311545491218567, 0.9672130942344666, 0.896289587020874
17, 1, 0.23123925924301147, 0.9672130942344666, 0.8902163505554199
17, 0, 0.15946286916732788, 1.0, 0.8877997398376465
18, 1, 0.21444657444953918, 0.9672130942344666, 0.8902273178100586
18, 0, 0.14624515175819397, 0.9857142567634583, 0.8940262794494629
19, 0, 0.13314782083034515, 1.0, 0.8825762271881104
19, 1, 0.19817252457141876, 0.9672130942344666, 0.8976192474365234
20, 0, 0.1250791996717453, 0.9857142567634583, 0.8965487480163574
20, 1, 0.18447346985340118, 0.9672130942344666, 0.8941571712493896
21, 0, 0.11724300682544708, 1.0, 0.9018914699554443
21, 1, 0.1722889542579651, 0.9672130942344666, 0.8779821395874023
22, 0, 0.1040196418762207, 0.9857142567634583, 0.9025049209594727
22, 1, 0.1623096466064453, 0.9672130942344666, 0.8817768096923828
23, 1, 0.16525062918663025, 0.9672130942344666, 0.8985168933868408
23, 0, 0.09484773874282837, 1.0, 0.8961403369903564
24, 1, 0.13898368179798126, 0.9672130942344666, 0.8986351490020752
24, 0, 0.08859343081712723, 1.0, 0.8890986442565918
25, 1, 0.14797557890415192, 0.9672130942344666, 0.8938956260681152
25, 0, 0.08293880522251129, 1.0, 0.8936443328857422
26, 0, 0.0738896057009697, 1.0, 0.8997454643249512
26, 1, 0.1274210810661316, 0.9672130942344666, 0.8929386138916016
27, 0, 0.06836161017417908, 1.0, 0.8892624378204346
27, 1, 0.12967273592948914, 0.9672130942344666, 0.8985402584075928
28, 0, 0.0631999671459198, 1.0, 0.8960647583007812
28, 1, 0.11378151923418045, 0.9672130942344666, 0.9013278484344482
29, 1, 0.13066092133522034, 0.9672130942344666, 0.9087541103363037
29, 0, 0.059888675808906555, 1.0, 0.9064013957977295
30, 0, 0.054850224405527115, 1.0, 0.9085099697113037
30, 1, 0.10587058961391449, 0.9672130942344666, 0.8977012634277344
31, 0, 0.051828138530254364, 1.0, 0.903839111328125
31, 1, 0.1058247834444046, 0.9672130942344666, 0.8970410823822021
32, 0, 0.04692605510354042, 1.0, 0.907757043838501
32, 1, 0.09836392849683762, 0.9672130942344666, 0.9111189842224121
33, 0, 0.04562561213970184, 1.0, 0.9098970890045166
33, 1, 0.09623050689697266, 0.9672130942344666, 0.8987929821014404
34, 1, 0.09086354076862335, 0.9672130942344666, 0.8950200080871582
34, 0, 0.04251819849014282, 1.0, 0.9059526920318604
35, 0, 0.040320128202438354, 1.0, 0.8997974395751953
35, 1, 0.0869469940662384, 0.9672130942344666, 0.915163516998291
36, 1, 0.09914761781692505, 0.9672130942344666, 0.919459342956543
36, 0, 0.036144450306892395, 1.0, 0.9225382804870605
37, 1, 0.08353970944881439, 0.9672130942344666, 0.9043412208557129
37, 0, 0.035027217119932175, 1.0, 0.923907995223999
38, 1, 0.09056838601827621, 0.9672130942344666, 0.897681713104248
38, 0, 0.03316939249634743, 1.0, 0.9160904884338379
39, 1, 0.08465542644262314, 0.9672130942344666, 0.9049224853515625
39, 0, 0.03184992074966431, 1.0, 0.9094493389129639
40, 0, 0.029669413343071938, 1.0, 0.9107518196105957
40, 1, 0.07639042288064957, 0.9672130942344666, 0.9243776798248291
41, 1, 0.07813326269388199, 0.9672130942344666, 0.9199507236480713
41, 0, 0.028165018185973167, 1.0, 0.9032449722290039
42, 0, 0.028067249804735184, 1.0, 0.9262378215789795
42, 1, 0.08734598010778427, 0.9672130942344666, 0.9092955589294434
43, 0, 0.02538025565445423, 1.0, 0.9028346538543701
43, 1, 0.07775923609733582, 0.9672130942344666, 0.9078800678253174
44, 0, 0.02459399402141571, 1.0, 0.9090619087219238
44, 1, 0.07457348704338074, 0.9672130942344666, 0.8887872695922852
45, 1, 0.07251914590597153, 0.9672130942344666, 0.9045703411102295
45, 0, 0.02313206158578396, 1.0, 0.9099075794219971
46, 1, 0.07169612497091293, 0.9672130942344666, 0.8952610492706299
46, 0, 0.023253345862030983, 1.0, 0.8673539161682129
47, 0, 0.02125983126461506, 1.0, 0.9204277992248535
47, 1, 0.0738268792629242, 0.9672130942344666, 0.905733585357666
48, 0, 0.021234890446066856, 1.0, 0.9079725742340088
48, 1, 0.06281891465187073, 0.9672130942344666, 0.9074804782867432
49, 0, 0.019558332860469818, 1.0, 0.9131076335906982
49, 1, 0.07721498608589172, 0.9672130942344666, 0.9414613246917725
50, 1, 0.06225043535232544, 0.9672130942344666, 0.9464690685272217
50, 0, 0.019315360113978386, 1.0, 0.9408159255981445
